InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country
575757,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,1.45,17295.0,United Kingdom
557064,23165,LARGE CERAMIC TOP STORAGE JAR,1,1.65,13263.0,United Kingdom
540179,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,6.35,16033.0,United Kingdom
572517,22141,CHRISTMAS CRAFT TREE TOP ANGEL,4,2.1,15068.0,United Kingdom
550512,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,2,0.65,18069.0,United Kingdom
574840,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2.95,12748.0,United Kingdom
545149,22779,WOODEN OWLS LIGHT GARLAND,4,4.25,15062.0,United Kingdom
576081,23204,CHARLOTTE BAG APPLES DESIGN,10,0.85,15203.0,United Kingdom
569739,22580,ADVENT CALENDAR GINGHAM SACK,3,5.95,14911.0,EIRE
569001,21238,RED RETROSPOT CUP,8,0.85,12703.0,Germany
556072,22569,FELTCRAFT CUSHION BUTTERFLY,16,3.75,16126.0,United Kingdom
567145,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,12921.0,United Kingdom
537865,21485,RETROSPOT HEART HOT WATER BOTTLE,3,4.95,16011.0,United Kingdom
572069,23404,HOME SWEET HOME BLACKBOARD,6,4.95,14911.0,EIRE
544455,22651,GENTLEMAN SHIRT REPAIR KIT,10,0.85,13097.0,United Kingdom
563680,23295,SET OF 12 MINI LOAF BAKING CASES,8,0.83,18272.0,United Kingdom
554509,22429,ENAMEL MEASURING JUG CREAM,1,4.25,17375.0,United Kingdom
559146,23203,JUMBO BAG DOILEY PATTERNS,20,2.08,12921.0,United Kingdom
573264,23103,JINGLE BELL HEART DECORATION,6,1.65,14415.0,United Kingdom
548208,22083,PAPER CHAIN KIT RETROSPOT,6,2.95,14189.0,United Kingdom
546230,84997B,CHILDRENS CUTLERY RETROSPOT RED,6,4.15,13871.0,United Kingdom
542743,22701,PINK DOG BOWL,2,2.95,16191.0,United Kingdom
549917,22822,CREAM WALL PLANTER HEART SHAPED,2,5.95,16607.0,United Kingdom
580482,21889,WOODEN BOX OF DOMINOES,4,1.25,16033.0,United Kingdom
572103,84826,ASSTD DESIGN 3D PAPER STICKERS,1,0.85,17571.0,United Kingdom
550925,71459,HANGING JAM JAR T-LIGHT HOLDER,24,0.85,17061.0,United Kingdom
571671,23202,JUMBO BAG VINTAGE LEAF,4,2.08,16940.0,United Kingdom
546732,84692,BOX OF 24 COCKTAIL PARASOLS,2,0.42,14606.0,United Kingdom
540453,22405,MONEY BOX POCKET MONEY DESIGN,12,1.25,13426.0,United Kingdom
545656,23053,RECYCLED ACAPULCO MAT PINK,2,8.25,14057.0,United Kingdom
558630,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2.95,15615.0,United Kingdom
542099,22776,SWEETHEART CAKESTAND 3 TIER,10,9.95,13703.0,United Kingdom
559605,21735,TWO DOOR CURIO CABINET,6,10.95,15045.0,United Kingdom
577050,23210,WHITE ROCKING HORSE HAND PAINTED,24,1.25,14191.0,United Kingdom
576214,23084,RABBIT NIGHT LIGHT,2,2.08,15863.0,United Kingdom
565596,21914,BLUE HARMONICA IN BOX,5,1.25,16444.0,United Kingdom
556104,21931,JUMBO STORAGE BAG SUKI,10,2.08,13875.0,United Kingdom
559921,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,1,4.95,13667.0,United Kingdom
580287,21689,SILVER VANILLA  FLOWER CANDLE POT,2,3.75,14594.0,United Kingdom
576779,22993,SET OF 4 PANTRY JELLY MOULDS,12,1.25,14554.0,United Kingdom
577506,22116,METAL SIGN HIS DINNER IS SERVED,3,0.79,13212.0,United Kingdom
576327,23531,WALL ART BIG LOVE,3,6.95,12476.0,Germany
575723,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1.65,14748.0,United Kingdom
558991,22069,BROWN  PIRATE TREASURE CHEST,1,1.65,14606.0,United Kingdom
555653,21792,CLASSIC FRENCH STYLE BASKET GREEN,6,3.95,17673.0,United Kingdom
545059,84378,SET OF 3 HEART COOKIE CUTTERS,3,1.25,14157.0,United Kingdom
549256,22568,FELTCRAFT CUSHION OWL,4,3.75,15754.0,United Kingdom
577490,22738,RIBBON REEL SNOWY VILLAGE,1,1.65,16464.0,United Kingdom
554000,22815,CARD PSYCHEDELIC APPLES,12,0.42,14794.0,United Kingdom
567211,35923,CANDY HEART HANGING DECORATION,8,0.39,14159.0,United Kingdom
551270,85066,CREAM SWEETHEART MINI CHEST,2,12.75,15891.0,United Kingdom
574660,21618,4 WILDFLOWER BOTANICAL CANDLES,1,1.25,15407.0,United Kingdom
562158,20727,LUNCH BAG  BLACK SKULL.,10,1.65,15039.0,United Kingdom
550667,21213,PACK OF 72 SKULL CAKE CASES,960,0.4,13027.0,United Kingdom
553202,22551,PLASTERS IN TIN SPACEBOY,1,1.65,15854.0,United Kingdom
560426,20728,LUNCH BAG CARS BLUE,10,1.65,14038.0,United Kingdom
562807,23240,SET OF 4 KNICK KNACK TINS  DOILEY,6,4.15,16053.0,United Kingdom
573116,23520,EMBROIDERED RIBBON REEL RUBY,1,3.75,14525.0,United Kingdom
572302,22152,PLACE SETTING WHITE STAR,10,0.42,15427.0,United Kingdom
546950,22256,FELT FARM ANIMAL CHICKEN,1,1.25,16511.0,United Kingdom
561043,22625,RED KITCHEN SCALES,2,8.5,15708.0,United Kingdom
558103,22726,ALARM CLOCK BAKELIKE GREEN,8,3.75,13767.0,United Kingdom
568320,22037,ROBOT BIRTHDAY CARD,12,0.42,17674.0,United Kingdom
564135,84991,60 TEATIME FAIRY CAKE CASES,12,0.55,16550.0,United Kingdom
563551,22617,BAKING SET SPACEBOY DESIGN,1,4.95,17757.0,United Kingdom
577782,23439,HAND WARMER RED LOVE HEART,1,2.1,16549.0,United Kingdom
581220,22217,T-LIGHT HOLDER HANGING LACE,12,0.39,13924.0,United Kingdom
553182,22178,VICTORIAN GLASS HANGING T-LIGHT,96,1.06,17107.0,United Kingdom
552193,22927,GREEN GIANT GARDEN THERMOMETER,2,5.95,15114.0,United Kingdom
546417,21497,FANCY FONTS BIRTHDAY WRAP,25,0.42,14800.0,United Kingdom
547382,22614,PACK OF 12 SPACEBOY TISSUES,2,0.29,15457.0,United Kingdom
579540,22835,HOT WATER BOTTLE I AM SO POORLY,4,4.95,13658.0,United Kingdom
539002,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3,3.25,14527.0,United Kingdom
560692,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,3,0.42,14704.0,United Kingdom
573374,22113,GREY HEART HOT WATER BOTTLE,8,4.25,14755.0,United Kingdom
562791,20856,DENIM PATCH PURSE PINK BUTTERFLY,10,1.65,17730.0,United Kingdom
543108,21175,GIN + TONIC DIET METAL SIGN,3,2.55,14085.0,United Kingdom
577057,16011,ANIMAL STICKERS,48,0.21,12748.0,United Kingdom
563377,23374,RED SPOT PAPER GIFT BAG,24,0.82,15002.0,United Kingdom
573763,23173,REGENCY TEAPOT ROSES,2,9.95,17139.0,United Kingdom
537794,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,3.75,16713.0,United Kingdom
551284,84508B,STRIPES DESIGN TEDDY,3,2.55,15005.0,United Kingdom
564079,23207,LUNCH BAG ALPHABET DESIGN,10,1.65,12627.0,Germany
543281,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,2.1,14606.0,United Kingdom
547223,22244,3 HOOK HANGER MAGIC GARDEN,12,1.95,12867.0,United Kingdom
546856,21156,RETROSPOT CHILDRENS APRON,8,1.95,15433.0,United Kingdom
575502,23531,WALL ART BIG LOVE,3,6.95,16700.0,United Kingdom
559909,22090,PAPER BUNTING RETROSPOT,6,2.95,18245.0,United Kingdom
538661,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2.95,15194.0,United Kingdom
576622,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,7.95,14217.0,United Kingdom
541845,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2.95,15167.0,United Kingdom
570342,23165,LARGE CERAMIC TOP STORAGE JAR,12,1.65,17706.0,United Kingdom
543591,22777,GLASS CLOCHE LARGE,2,8.5,13854.0,United Kingdom
578947,21843,RED RETROSPOT CAKE STAND,1,10.95,14547.0,United Kingdom
555284,23217,LAUREL HEART ANTIQUE SILVER,24,1.04,14298.0,United Kingdom
554347,23201,JUMBO BAG ALPHABET,30,2.08,16523.0,United Kingdom
553356,23201,JUMBO BAG ALPHABET,10,2.08,14038.0,United Kingdom
579535,23389,SPACEBOY MINI BACKPACK,4,4.15,15414.0,United Kingdom
579560,84997B,CHILDRENS CUTLERY RETROSPOT RED,1,4.15,15039.0,United Kingdom
578548,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,12,0.39,17345.0,United Kingdom
567692,21382,SET/4 SPRING FLOWER DECORATION,16,0.75,17997.0,United Kingdom
565067,22900,SET 2 TEA TOWELS I LOVE LONDON,5,3.25,15856.0,United Kingdom
546851,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2.95,12480.0,Germany
571101,22940,FELTCRAFT CHRISTMAS FAIRY,12,4.25,16570.0,United Kingdom
568346,22699,ROSES REGENCY TEACUP AND SAUCER,2,5.79,14096.0,United Kingdom
555508,21899,"KEY FOB , GARAGE DESIGN",4,0.65,16880.0,United Kingdom
579133,23490,T-LIGHT HOLDER HANGING LOVE BIRD,2,3.75,17852.0,United Kingdom
545596,22291,HANGING CHICK CREAM DECORATION,24,1.45,14447.0,United Kingdom
547867,22961,JAM MAKING SET PRINTED,4,1.45,13357.0,United Kingdom
558084,22755,SMALL PURPLE BABUSHKA NOTEBOOK,12,0.85,14837.0,United Kingdom
578814,22738,RIBBON REEL SNOWY VILLAGE,1,1.65,12748.0,United Kingdom
576362,85066,CREAM SWEETHEART MINI CHEST,2,12.75,14755.0,United Kingdom
548747,21172,PARTY METAL SIGN,12,1.45,15223.0,United Kingdom
574328,22978,PANTRY ROLLING PIN,6,3.75,13081.0,United Kingdom
580511,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,3.75,12560.0,Germany
572045,82580,BATHROOM METAL SIGN,3,0.55,14527.0,United Kingdom
561893,23322,LARGE WHITE HEART OF WICKER,1,2.95,12942.0,United Kingdom
549958,22662,LUNCH BAG DOLLY GIRL DESIGN,3,1.65,17589.0,United Kingdom
570177,20972,PINK CREAM FELT CRAFT TRINKET BOX,12,1.25,17509.0,United Kingdom
567656,72818,CHRISTMAS DECOUPAGE CANDLE,1,1.63,14096.0,United Kingdom
556916,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1,4.95,16898.0,United Kingdom
572475,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,4.25,15271.0,United Kingdom
555516,48184,DOORMAT ENGLISH ROSE,1,7.95,17706.0,United Kingdom
554080,20985,HEART CALCULATOR,2,1.25,16931.0,United Kingdom
577315,21098,CHRISTMAS TOILET ROLL,1,1.25,17811.0,United Kingdom
560271,22514,CHILDS GARDEN SPADE BLUE,1,2.1,16474.0,United Kingdom
555947,37340,MULTICOLOUR SPRING FLOWER MUG,48,0.39,14911.0,EIRE
554112,22303,COFFEE MUG APPLES DESIGN,2,2.55,17611.0,United Kingdom
575485,21231,SWEETHEART CERAMIC TRINKET BOX,12,1.25,18274.0,United Kingdom
557858,21212,PACK OF 72 RETROSPOT CAKE CASES,1,0.55,14159.0,United Kingdom
550290,22894,TABLECLOTH RED APPLES DESIGN,2,9.95,15246.0,United Kingdom
565766,22889,NUMBER TILE VINTAGE FONT No,1,2.1,17841.0,United Kingdom
557570,22433,WATERING CAN GREEN DINOSAUR,1,1.95,15998.0,United Kingdom
563933,21880,RED RETROSPOT TAPE,24,0.65,16536.0,United Kingdom
570715,23269,SET OF 2 CERAMIC CHRISTMAS TREES,36,1.45,18287.0,United Kingdom
578719,23520,EMBROIDERED RIBBON REEL RUBY,1,3.75,17348.0,United Kingdom
577010,22615,PACK OF 12 CIRCUS PARADE TISSUES,3,0.39,15506.0,United Kingdom
557427,22169,FAMILY ALBUM WHITE PICTURE FRAME,8,7.65,12429.0,Denmark
536611,82580,BATHROOM METAL SIGN,12,0.55,15752.0,United Kingdom
572318,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,2.95,15436.0,United Kingdom
571505,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,24,1.45,17244.0,United Kingdom
567183,20727,LUNCH BAG  BLACK SKULL.,2,1.65,14769.0,United Kingdom
538902,16237,SLEEPING CAT ERASERS,30,0.21,14150.0,United Kingdom
573423,23570,TRADITIONAL PICK UP STICKS GAME,12,1.25,16133.0,United Kingdom
576607,22534,MAGIC DRAWING SLATE SPACEBOY,24,0.42,12474.0,Germany
537415,22855,FINE WICKER HEART,12,1.25,16654.0,United Kingdom
540509,22620,4 TRADITIONAL SPINNING TOPS,4,1.25,14800.0,United Kingdom
577687,21212,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,12583.0,France
571837,84341B,SMALL PINK MAGIC CHRISTMAS TREE,3,0.38,16470.0,United Kingdom
569651,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,1.25,14534.0,United Kingdom
542107,84978,HANGING HEART JAR T-LIGHT HOLDER,2,1.25,16222.0,United Kingdom
577010,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,5,2.89,15506.0,United Kingdom
578790,51014L,"FEATHER PEN,LIGHT PINK",24,0.39,14966.0,United Kingdom
567303,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,1.45,17613.0,United Kingdom
573999,22979,PANTRY WASHING UP BRUSH,12,1.45,12779.0,Poland
556079,23168,CLASSIC CAFE SUGAR DISPENSER,36,1.04,18229.0,United Kingdom
553057,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2.08,16161.0,United Kingdom
545601,22699,ROSES REGENCY TEACUP AND SAUCER,6,2.95,15827.0,United Kingdom
568794,21136,PAINTED METAL PEARS ASSORTED,16,1.69,17447.0,United Kingdom
563242,85066,CREAM SWEETHEART MINI CHEST,6,10.95,17173.0,United Kingdom
577745,23296,SET OF 6 TEA TIME BAKING CASES,24,1.25,18139.0,United Kingdom
574479,22667,RECIPE BOX RETROSPOT,1,2.95,18035.0,United Kingdom
544479,22553,PLASTERS IN TIN SKULLS,96,1.45,14646.0,Netherlands
570776,23290,SPACEBOY CHILDRENS BOWL,16,1.25,13985.0,United Kingdom
545184,22077,6 RIBBONS RUSTIC CHARM,12,1.65,13292.0,United Kingdom
560102,47566,PARTY BUNTING,4,4.95,13994.0,United Kingdom
561710,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1,3.75,13827.0,United Kingdom
547969,22382,LUNCH BAG SPACEBOY DESIGN,1,1.65,17238.0,United Kingdom
580054,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1,0.85,18122.0,United Kingdom
537852,22178,VICTORIAN GLASS HANGING T-LIGHT,24,1.25,17340.0,United Kingdom
552953,23165,LARGE CERAMIC TOP STORAGE JAR,1,1.65,16745.0,United Kingdom
567929,20728,LUNCH BAG CARS BLUE,10,1.65,12425.0,Portugal
573581,23187,FRENCH STYLE STORAGE JAR BONBONS,30,0.29,14911.0,EIRE
539484,22690,DOORMAT HOME SWEET HOME BLUE,1,7.95,15640.0,United Kingdom
560927,22726,ALARM CLOCK BAKELIKE GREEN,8,3.75,13078.0,United Kingdom
574709,21725,SWEETIES  STICKERS,14,0.85,17768.0,United Kingdom
577503,22742,MAKE YOUR OWN PLAYTIME CARD KIT,2,2.95,18110.0,United Kingdom
552894,22214,CANDLE PLATE LACE WHITE,1,2.55,14606.0,United Kingdom
541220,22429,ENAMEL MEASURING JUG CREAM,180,3.75,14156.0,EIRE
540647,22937,BAKING MOULD CHOCOLATE CUPCAKES,2,2.55,17406.0,United Kingdom
543377,21446,12 RED ROSE PEG PLACE SETTINGS,12,1.25,13725.0,United Kingdom
578270,22121,NOEL WOODEN BLOCK LETTERS,1,11.63,14096.0,United Kingdom
539007,22606,WOODEN SKITTLES GARDEN SET,1,15.95,17894.0,United Kingdom
538209,22745,POPPY'S PLAYHOUSE BEDROOM,2,2.1,12748.0,United Kingdom
559922,22680,FRENCH BLUE METAL DOOR SIGN 5,10,1.25,14400.0,United Kingdom
575366,23380,PACK OF 12 VINTAGE DOILY TISSUES,24,0.39,14621.0,United Kingdom
553199,23209,LUNCH BAG DOILEY PATTERN,4,1.65,17758.0,United Kingdom
541843,21231,SWEETHEART CERAMIC TRINKET BOX,8,1.25,13659.0,United Kingdom
541293,21989,PACK OF 20 SKULL PAPER NAPKINS,3,0.85,15311.0,United Kingdom
550130,23256,CHILDRENS CUTLERY SPACEBOY,3,4.15,14390.0,United Kingdom
547253,21891,TRADITIONAL WOODEN SKIPPING ROPE,4,1.25,13869.0,United Kingdom
560281,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,3.75,17984.0,United Kingdom
577057,22900,SET 2 TEA TOWELS I LOVE LONDON,2,3.25,12748.0,United Kingdom
563557,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,0.65,15786.0,United Kingdom
547897,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2.95,12792.0,Portugal
541816,21383,PACK OF 12 STICKY BUNNIES,11,0.65,17799.0,United Kingdom
574701,84926E,FLOWERS TILE COASTER,8,0.29,15426.0,United Kingdom
570218,22900,SET 2 TEA TOWELS I LOVE LONDON,12,3.25,16873.0,United Kingdom
552642,22405,MONEY BOX POCKET MONEY DESIGN,12,1.25,14288.0,United Kingdom
544945,22667,RECIPE BOX RETROSPOT,6,2.95,17735.0,United Kingdom
563346,23201,JUMBO BAG ALPHABET,10,2.08,14282.0,United Kingdom
572858,21181,PLEASE ONE PERSON METAL SIGN,4,2.1,13571.0,United Kingdom
554946,22283,6 EGG HOUSE PAINTED WOOD,2,7.95,18242.0,United Kingdom
556201,51014C,"FEATHER PEN,COAL BLACK",12,0.85,12347.0,Iceland
578270,21912,VINTAGE SNAKES & LADDERS,2,7.46,14096.0,United Kingdom
559138,37340,MULTICOLOUR SPRING FLOWER MUG,12,0.39,16919.0,United Kingdom
554950,15044A,PINK PAPER PARASOL,6,2.95,14227.0,United Kingdom
540477,22264,FELT FARM ANIMAL WHITE BUNNY,48,0.19,13233.0,United Kingdom
563019,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,17340.0,United Kingdom
567206,15056P,EDWARDIAN PARASOL PINK,3,5.95,13562.0,United Kingdom
541111,21539,RED RETROSPOT BUTTER DISH,3,4.95,15687.0,United Kingdom
577336,22835,HOT WATER BOTTLE I AM SO POORLY,4,4.95,14793.0,United Kingdom
543372,22325,MOBILE VINTAGE HEARTS,3,4.95,16321.0,Australia
579158,22970,LONDON BUS COFFEE MUG,6,2.55,17188.0,United Kingdom
578258,22573,STAR WOODEN CHRISTMAS DECORATION,5,0.85,13263.0,United Kingdom
566962,22379,RECYCLING BAG RETROSPOT,2,2.1,16764.0,United Kingdom
574573,22621,TRADITIONAL KNITTING NANCY,2,1.65,14592.0,United Kingdom
579196,22190,LOCAL CAFE MUG,6,2.46,14096.0,United Kingdom
543484,15056N,EDWARDIAN PARASOL NATURAL,3,5.95,12721.0,France
578289,22273,FELTCRAFT DOLL MOLLY,1,2.95,17841.0,United Kingdom
570103,20975,12 PENCILS SMALL TUBE RED RETROSPOT,3,0.65,15719.0,United Kingdom
563928,15060B,FAIRY CAKE DESIGN UMBRELLA,2,3.75,17059.0,United Kingdom
558294,21539,RED RETROSPOT BUTTER DISH,18,4.25,16545.0,United Kingdom
571909,90129F,RED GLASS TASSLE BAG CHARM,2,2.95,15006.0,United Kingdom
537126,22543,MINI JIGSAW BAKE A CAKE,1,0.42,18118.0,United Kingdom
580882,23267,SET OF 4 SANTA PLACE SETTINGS,12,1.25,12971.0,United Kingdom
580272,23480,MINI LIGHTS WOODLAND MUSHROOMS,1,3.75,15547.0,United Kingdom
539465,22659,LUNCH BOX I LOVE LONDON,128,1.65,16684.0,United Kingdom
541684,22131,FOOD CONTAINER SET 3 LOVE HEART,7,1.95,15498.0,United Kingdom
552285,22747,POPPY'S PLAYHOUSE BATHROOM,1,2.1,14684.0,United Kingdom
573656,21452,TOADSTOOL MONEY BOX,6,2.95,12417.0,Belgium
567516,23126,FELTCRAFT GIRL AMELIE KIT,4,4.95,13138.0,United Kingdom
543214,22690,DOORMAT HOME SWEET HOME BLUE,2,7.95,12779.0,Poland
553141,22419,LIPSTICK PEN RED,4,0.42,15907.0,United Kingdom
571265,22619,SET OF 6 SOLDIER SKITTLES,2,3.75,16674.0,United Kingdom
574476,22564,ALPHABET STENCIL CRAFT,1,1.25,17203.0,United Kingdom
574368,23569,TRADTIONAL ALPHABET STAMP SET,4,4.95,13004.0,United Kingdom
574281,84596F,SMALL MARSHMALLOWS PINK BOWL,16,0.42,14856.0,United Kingdom
544477,22779,WOODEN OWLS LIGHT GARLAND,48,3.37,16029.0,United Kingdom
563638,21790,VINTAGE SNAP CARDS,2,0.85,15311.0,United Kingdom
549789,22750,FELTCRAFT PRINCESS LOLA DOLL,4,3.75,17160.0,United Kingdom
552948,22835,HOT WATER BOTTLE I AM SO POORLY,4,4.65,18136.0,United Kingdom
541204,85130D,BEADED CRYSTAL HEART PINK LARGE,12,1.65,14175.0,United Kingdom
538523,22539,MINI JIGSAW DOLLY GIRL,24,0.42,13198.0,United Kingdom
564379,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.95,16779.0,United Kingdom
575968,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,6.95,14882.0,United Kingdom
575756,23068,ALUMINIUM STAMPED HEART,1,2.49,18118.0,United Kingdom
562789,22626,BLACK KITCHEN SCALES,2,8.5,14646.0,Netherlands
562558,22244,3 HOOK HANGER MAGIC GARDEN,4,1.95,13451.0,United Kingdom
572058,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,1.25,18252.0,United Kingdom
537224,21202,DOLLY HONEYCOMB GARLAND,1,1.65,13174.0,United Kingdom
578305,23007,SPACEBOY BABY GIFT SET,5,14.95,14088.0,United Kingdom
560398,22195,LARGE HEART MEASURING SPOONS,24,1.65,12731.0,France
552285,22147,FELTCRAFT BUTTERFLY HEARTS,1,1.45,14684.0,United Kingdom
572081,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,1.25,16592.0,United Kingdom
545050,21136,PAINTED METAL PEARS ASSORTED,8,1.69,15951.0,United Kingdom
578795,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,1.25,17243.0,United Kingdom
576371,23131,MISTLETOE HEART WREATH CREAM,4,4.15,14911.0,EIRE
570118,22748,POPPY'S PLAYHOUSE KITCHEN,6,2.1,13276.0,United Kingdom
563022,22502,PICNIC BASKET WICKER SMALL,1,5.95,17248.0,United Kingdom
552285,85185B,PINK HORSE SOCK PUPPET,1,2.95,14684.0,United Kingdom
573311,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2.95,14071.0,United Kingdom
538659,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2.55,14625.0,United Kingdom
560576,22576,SWALLOW WOODEN CHRISTMAS DECORATION,6,0.85,17287.0,United Kingdom
569027,23230,WRAP ALPHABET DESIGN,25,0.42,13089.0,United Kingdom
565312,22912,YELLOW COAT RACK PARIS FASHION,1,4.95,14527.0,United Kingdom
557118,23177,TREASURE ISLAND BOOK BOX,8,2.25,14849.0,United Kingdom
540692,21874,GIN AND TONIC MUG,12,1.25,14320.0,United Kingdom
577320,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,0.29,13880.0,United Kingdom
544657,22977,DOLLY GIRL CHILDRENS EGG CUP,12,1.25,14895.0,United Kingdom
570420,21212,PACK OF 72 RETROSPOT CAKE CASES,1,0.55,17841.0,United Kingdom
567141,22098,BOUDOIR SQUARE TISSUE BOX,36,0.39,17370.0,United Kingdom
545681,84559B,3D SHEET OF CAT STICKERS,1,0.85,16923.0,United Kingdom
547906,22976,CIRCUS PARADE CHILDRENS EGG CUP,2,1.25,14410.0,United Kingdom
568712,21217,RED RETROSPOT ROUND CAKE TINS,2,9.95,17841.0,United Kingdom
572732,21504,SKULLS GREETING CARD,24,0.42,18079.0,United Kingdom
552883,84212,"ASSORTED FLOWER COLOUR ""LEIS""",480,0.42,14646.0,Netherlands
577039,23170,REGENCY TEA PLATE ROSES,12,1.65,12539.0,Spain
549789,22712,CARD DOLLY GIRL,12,0.42,17160.0,United Kingdom
571039,22620,4 TRADITIONAL SPINNING TOPS,2,1.45,16121.0,United Kingdom
565129,23298,SPOTTY BUNTING,2,4.95,15719.0,United Kingdom
574304,22282,12 EGG HOUSE PAINTED WOOD,1,12.75,14428.0,United Kingdom
575918,21530,DAIRY MAID TOASTRACK,5,0.79,17191.0,United Kingdom
567890,23545,WRAP RED VINTAGE DOILY,25,0.42,14125.0,United Kingdom
579171,21621,VINTAGE UNION JACK BUNTING,1,8.5,13030.0,United Kingdom
562031,22494,EMERGENCY FIRST AID TIN,1,1.25,16984.0,United Kingdom
550899,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2.55,13505.0,Switzerland
569016,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,0.29,14916.0,United Kingdom
569670,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,1.65,14730.0,United Kingdom
567203,23204,CHARLOTTE BAG APPLES DESIGN,10,0.85,16080.0,United Kingdom
575956,84946,ANTIQUE SILVER T-LIGHT GLASS,6,1.25,14487.0,United Kingdom
552259,22699,ROSES REGENCY TEACUP AND SAUCER,6,2.95,15796.0,United Kingdom
547691,23182,TOILET SIGN OCCUPIED OR VACANT,24,0.83,16767.0,United Kingdom
577507,22571,ROCKING HORSE RED CHRISTMAS,2,0.85,14710.0,United Kingdom
570179,23504,PLAYING CARDS JUBILEE UNION JACK,12,1.25,17509.0,United Kingdom
552266,22993,SET OF 4 PANTRY JELLY MOULDS,24,1.25,13975.0,United Kingdom
541877,22704,WRAP RED APPLES,25,0.42,12559.0,Germany
547652,21232,STRAWBERRY CERAMIC TRINKET BOX,1,1.25,14606.0,United Kingdom
557948,22969,HOMEMADE JAM SCENTED CANDLES,12,1.45,13937.0,United Kingdom
578427,23430,BLUE RETRO KITCHEN WALL CLOCK,1,8.15,15034.0,United Kingdom
561876,85152,HAND OVER THE CHOCOLATE   SIGN,3,2.1,14472.0,United Kingdom
556494,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,0.55,17802.0,United Kingdom
568326,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,8.5,13200.0,United Kingdom
566427,23266,SET OF 3 WOODEN STOCKING DECORATION,3,1.25,17433.0,United Kingdom
581180,23508,MINI PLAYING CARDS DOLLY GIRL,20,0.42,12347.0,Iceland
544907,22469,HEART OF WICKER SMALL,40,1.45,12945.0,United Kingdom
581019,84251G,"GREETING CARD, OVERCROWDED POOL.",12,0.19,14794.0,United Kingdom
552946,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,7.65,12683.0,France
554520,22356,CHARLOTTE BAG PINK POLKADOT,4,0.85,17841.0,United Kingdom
576593,70007,HI TEC ALPINE HAND WARMER,1,1.65,15720.0,United Kingdom
551283,22740,POLKADOT PEN,48,0.85,16755.0,United Kingdom
577696,22913,RED COAT RACK PARIS FASHION,1,4.95,16406.0,United Kingdom
545186,21484,CHICK GREY HOT WATER BOTTLE,1,3.45,17841.0,United Kingdom
553703,84946,ANTIQUE SILVER T-LIGHT GLASS,12,1.25,13192.0,United Kingdom
537224,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,3.75,13174.0,United Kingdom
567656,20733,GOLD MINI TAPE MEASURE,6,0.83,14096.0,United Kingdom
